x,U_KMB,U_exact
-6,0,2.67009e-06
-5.94979,7.93257e-07,3.10816e-06
-5.89958,1.60213e-06,3.61356e-06
-5.84937,2.44244e-06,4.19586e-06
-5.79916,3.33047e-06,4.86588e-06
-5.74895,4.28315e-06,5.6358e-06
-5.69874,5.31833e-06,6.51935e-06
-5.64854,6.45495e-06,7.53194e-06
-5.59833,7.71337e-06,8.69089e-06
-5.54812,9.11555e-06,1.00156e-05
-5.49791,1.06853e-05,1.15276e-05
-5.4477,1.24488e-05,1.32514e-05
-5.39749,1.44343e-05,1.52137e-05
-5.34728,1.66731e-05,1.74447e-05
-5.29707,1.91996e-05,1.99777e-05
-5.24686,2.20514e-05,2.28498e-05
-5.19665,2.52701e-05,2.61019e-05
-5.14644,2.89011e-05,2.97795e-05
-5.09623,3.29948e-05,3.39326e-05
-5.04603,3.7606e-05,3.86163e-05
-4.99582,4.27952e-05,4.38913e-05
-4.94561,4.86286e-05,4.98243e-05
-4.8954,5.51787e-05,5.64882e-05
-4.84519,6.25247e-05,6.3963e-05
-4.79498,7.07529e-05,7.2336e-05
-4.74477,7.99577e-05,8.17022e-05
-4.69456,9.02415e-05,9.21654e-05
-4.64435,0.000101716,0.000103838
-4.59414,0.000114501,0.000116842
-4.54393,0.000128727,0.000131309
-4.49372,0.000144536,0.000147383
-4.44351,0.000162079,0.000165216
-4.39331,0.00018152,0.000184975
-4.3431,0.000203035,0.000206837
-4.29289,0.000226812,0.000230992
-4.24268,0.000253052,0.000257644
-4.19247,0.00028197,0.00028701
-4.14226,0.000313795,0.000319322
-4.09205,0.000348769,0.000354826
-4.04184,0.000387152,0.000393783
-3.99163,0.000429216,0.000436468
-3.94142,0.000475248,0.000483172
-3.89121,0.000525552,0.000534203
-3.841,0.000580446,0.000589882
-3.79079,0.000640265,0.000650546
-3.74059,0.000705356,0.000716549
-3.69038,0.000776084,0.000788257
-3.64017,0.000852826,0.000866053
-3.58996,0.000935973,0.000950333
-3.53975,0.00102593,0.00104151
-3.48954,0.00112312,0.00113999
-3.43933,0.00122796,0.00124622
-3.38912,0.00134089,0.00136065
-3.33891,0.00146237,0.00148371
-3.2887,0.00159284,0.00161587
-3.23849,0.00173276,0.0017576
-3.18828,0.0018826,0.00190936
-3.13808,0.00204282,0.00207162
-3.08787,0.00221389,0.00224484
-3.03766,0.00239625,0.0024295
-2.98745,0.00259037,0.00262605
-2.93724,0.00279669,0.00283494
-2.88703,0.00301564,0.0030566
-2.83682,0.00324764,0.00329146
-2.78661,0.00349309,0.00353991
-2.7364,0.00375236,0.00380234
-2.68619,0.0040258,0.0040791
-2.63598,0.00431373,0.00437052
-2.58577,0.00461644,0.00467688
-2.53556,0.00493418,0.00499843
-2.48536,0.00526715,0.00533538
-2.43515,0.00561552,0.00568791
-2.38494,0.00597941,0.00605611
-2.33473,0.00635888,0.00644007
-2.28452,0.00675392,0.00683977
-2.23431,0.0071645,0.00725516
-2.1841,0.00759047,0.00768613
-2.13389,0.00803168,0.00813248
-2.08368,0.00848785,0.00859395
-2.03347,0.00895866,0.00907022
-1.98326,0.0094437,0.00956087
-1.93305,0.00994251,0.0100654
-1.88285,0.0104545,0.0105833
-1.83264,0.0109791,0.0111139
-1.78243,0.0115155,0.0116564
-1.73222,0.012063,0.01221
-1.68201,0.0126206,0.012774
-1.6318,0.0131874,0.0133472
-1.58159,0.0137624,0.0139286
-1.53138,0.0143444,0.0145171
-1.48117,0.0149323,0.0151115
-1.43096,0.0155248,0.0157105
-1.38075,0.0161205,0.0163128
-1.33054,0.0167181,0.0169169
-1.28033,0.0173161,0.0175214
-1.23013,0.017913,0.0181247
-1.17992,0.0185072,0.0187253
-1.12971,0.0190971,0.0193215
-1.0795,0.0196812,0.0199117
-1.02929,0.0202577,0.0204942
-0.979079,0.0208249,0.0210673
-0.92887,0.0213811,0.0216292
-0.878661,0.0219247,0.0221783
-0.828452,0.0224539,0.0227128
-0.778243,0.0229671,0.023231
-0.728033,0.0234626,0.0237313
-0.677824,0.0239387,0.0242119
-0.627615,0.0243938,0.0246712
-0.577406,0.0248265,0.0251078
-0.527197,0.0252351,0.02552
-0.476987,0.0256183,0.0259065
-0.426778,0.0259748,0.0262659
-0.376569,0.0263033,0.0265969
-0.32636,0.0266025,0.0268982
-0.276151,0.0268714,0.0271689
-0.225941,0.027109,0.0274079
-0.175732,0.0273144,0.0276143
-0.125523,0.027487,0.0277874
-0.0753138,0.0276259,0.0279266
-0.0251046,0.0277308,0.0280312
0.0251046,0.0278013,0.028101
0.0753138,0.027837,0.0281356
0.125523,0.0278378,0.028135
0.175732,0.0278037,0.0280991
0.225941,0.0277349,0.0280281
0.276151,0.0276317,0.0279222
0.32636,0.0274943,0.0277818
0.376569,0.0273234,0.0276075
0.426778,0.0271195,0.0273999
0.476987,0.0268834,0.0271598
0.527197,0.026616,0.026888
0.577406,0.0263183,0.0265856
0.627615,0.0259913,0.0262537
0.677824,0.0256362,0.0258934
0.728033,0.0252543,0.0255061
0.778243,0.0248469,0.025093
0.828452,0.0244155,0.0246558
0.878661,0.0239615,0.0241957
0.92887,0.0234865,0.0237146
0.979079,0.0229921,0.0232138
1.02929,0.0224799,0.0226952
1.0795,0.0219516,0.0221603
1.12971,0.0214089,0.021611
1.17992,0.0208534,0.0210489
1.23013,0.0202869,0.0204757
1.28033,0.0197111,0.0198931
1.33054,0.0191277,0.0193029
1.38075,0.0185382,0.0187068
1.43096,0.0179444,0.0181064
1.48117,0.0173479,0.0175032
1.53138,0.0167502,0.016899
1.58159,0.0161528,0.0162952
1.6318,0.0155572,0.0156933
1.68201,0.0149649,0.0150947
1.73222,0.014377,0.0145008
1.78243,0.0137949,0.0139127
1.83264,0.0132198,0.0133318
1.88285,0.0126528,0.0127592
1.93305,0.012095,0.0121958
1.98326,0.0115472,0.0116428
2.03347,0.0110105,0.0111009
2.08368,0.0104855,0.0105709
2.13389,0.00997306,0.0100537
2.1841,0.00947377,0.0095498
2.23431,0.00898819,0.0090598
2.28452,0.00851681,0.00858418
2.33473,0.00806004,0.00812334
2.38494,0.00761821,0.00767762
2.43515,0.00719156,0.00724727
2.48536,0.0067803,0.00683248
2.53556,0.00638454,0.00643337
2.58577,0.00600434,0.00604999
2.63598,0.00563971,0.00568233
2.68619,0.00529057,0.00533034
2.7364,0.00495682,0.00499389
2.78661,0.0046383,0.00467282
2.83682,0.0043348,0.00436692
2.88703,0.00404608,0.00407594
2.93724,0.00377185,0.00379959
2.98745,0.0035118,0.00353755
3.03766,0.00326557,0.00328945
3.08787,0.0030328,0.00305493
3.13808,0.00281308,0.00283357
3.18828,0.00260601,0.00262497
3.23849,0.00241115,0.00242868
3.2887,0.00222805,0.00224426
3.33891,0.00205628,0.00207125
3.38912,0.00189537,0.00190918
3.43933,0.00174485,0.0017576
3.48954,0.00160427,0.00161602
3.53975,0.00147316,0.00148399
3.58996,0.00135107,0.00136105
3.64017,0.00123754,0.00124672
3.69038,0.00113213,0.00114058
3.74059,0.00103439,0.00104216
3.79079,0.000943907,0.000951046
3.841,0.000860253,0.000866812
3.89121,0.000783027,0.000789051
3.94142,0.000711838,0.000717368
3.99163,0.000646306,0.000651381
4.04184,0.00058607,0.000590725
4.09205,0.000530778,0.000535047
4.14226,0.000480098,0.000484011
4.19247,0.00043371,0.000437296
4.24268,0.00039131,0.000394596
4.29289,0.00035261,0.00035562
4.3431,0.000317337,0.000320094
4.39331,0.000285231,0.000287756
4.44351,0.000256049,0.000258362
4.49372,0.000229561,0.000231681
4.54393,0.000205551,0.000207495
4.59414,0.000183818,0.000185602
4.64435,0.000164172,0.000165812
4.69456,0.000146436,0.000147946
4.74477,0.000130447,0.000131841
4.79498,0.000116051,0.000117342
4.84519,0.000103106,0.000104307
4.8954,9.14799e-05,9.26043e-05
4.94561,8.1052e-05,8.21118e-05
4.99582,7.17095e-05,7.27172e-05
5.04603,6.33486e-05,6.4317e-05
5.09623,5.58739e-05,5.68162e-05
5.14644,4.91975e-05,5.01274e-05
5.19665,4.32389e-05,4.41709e-05
5.24686,3.79238e-05,3.88735e-05
5.29707,3.31846e-05,3.41687e-05
5.34728,2.89588e-05,2.99959e-05
5.39749,2.51894e-05,2.62998e-05
5.4477,2.18241e-05,2.30303e-05
5.49791,1.88148e-05,2.01421e-05
5.54812,1.61174e-05,1.75941e-05
5.59833,1.3691e-05,1.53492e-05
5.64854,1.14981e-05,1.33741e-05
5.69874,9.50372e-06,1.16386e-05
5.74895,7.67528e-06,1.01156e-05
5.79916,5.98213e-06,8.78098e-06
5.84937,4.39528e-06,7.61292e-06
5.89958,2.88702e-06,6.592e-06
5.94979,1.43062e-06,5.70087e-06
6,0,4.92405e-06
