x,U_ML_Thomas,U_exact
-6,0,0
-5.99494,0,0
-5.98987,0,0
-5.98481,0,0
-5.97975,0,0
-5.97468,0,0
-5.96962,0,0
-5.96456,0,0
-5.95949,0,0
-5.95443,0,0
-5.94937,0,0
-5.9443,0,0
-5.93924,0,0
-5.93418,0,0
-5.92911,0,0
-5.92405,0,0
-5.91899,0,0
-5.91392,0,0
-5.90886,0,0
-5.9038,0,0
-5.89873,0,0
-5.89367,0,0
-5.88861,0,0
-5.88354,0,0
-5.87848,0,0
-5.87342,0,0
-5.86835,0,0
-5.86329,0,0
-5.85823,0,0
-5.85316,0,0
-5.8481,0,0
-5.84304,0,0
-5.83797,0,0
-5.83291,0,0
-5.82785,0,0
-5.82278,0,0
-5.81772,0,0
-5.81266,0,0
-5.80759,0,0
-5.80253,0,0
-5.79747,0,0
-5.79241,0,0
-5.78734,0,0
-5.78228,0,0
-5.77722,0,0
-5.77215,0,0
-5.76709,0,0
-5.76203,0,0
-5.75696,0,0
-5.7519,0,0
-5.74684,0,0
-5.74177,0,0
-5.73671,0,0
-5.73165,0,0
-5.72658,0,0
-5.72152,0,0
-5.71646,0,0
-5.71139,0,0
-5.70633,0,0
-5.70127,0,0
-5.6962,0,0
-5.69114,0,0
-5.68608,0,0
-5.68101,0,0
-5.67595,0,0
-5.67089,0,0
-5.66582,0,0
-5.66076,0,0
-5.6557,0,0
-5.65063,0,0
-5.64557,0,0
-5.64051,0,0
-5.63544,0,0
-5.63038,0,0
-5.62532,0,0
-5.62025,0,0
-5.61519,0,0
-5.61013,0,0
-5.60506,0,0
-5.6,0,0
-5.59494,0,0
-5.58987,0,0
-5.58481,0,0
-5.57975,0,0
-5.57468,0,0
-5.56962,0,0
-5.56456,0,0
-5.55949,0,0
-5.55443,0,0
-5.54937,0,0
-5.5443,0,0
-5.53924,0,0
-5.53418,0,0
-5.52911,0,0
-5.52405,0,0
-5.51899,0,0
-5.51392,0,0
-5.50886,0,0
-5.5038,0,0
-5.49873,0,0
-5.49367,0,0
-5.48861,0,0
-5.48354,0,0
-5.47848,0,0
-5.47342,0,0
-5.46835,0,0
-5.46329,0,0
-5.45823,0,0
-5.45316,0,0
-5.4481,0,0
-5.44304,0,0
-5.43797,0,0
-5.43291,0,0
-5.42785,0,0
-5.42278,0,0
-5.41772,0,0
-5.41266,0,0
-5.40759,0,0
-5.40253,0,0
-5.39747,0,0
-5.39241,0,0
-5.38734,0,0
-5.38228,0,0
-5.37722,0,0
-5.37215,0,0
-5.36709,0,0
-5.36203,0,0
-5.35696,0,0
-5.3519,0,0
-5.34684,0,0
-5.34177,0,0
-5.33671,0,0
-5.33165,0,0
-5.32658,0,0
-5.32152,0,0
-5.31646,0,0
-5.31139,0,0
-5.30633,0,0
-5.30127,0,0
-5.2962,0,0
-5.29114,0,0
-5.28608,0,0
-5.28101,0,0
-5.27595,0,0
-5.27089,0,0
-5.26582,0,0
-5.26076,0,0
-5.2557,0,0
-5.25063,0,0
-5.24557,0,0
-5.24051,0,0
-5.23544,0,0
-5.23038,0,0
-5.22532,0,0
-5.22025,0,0
-5.21519,0,0
-5.21013,0,0
-5.20506,0,0
-5.2,0,0
-5.19494,0,0
-5.18987,0,0
-5.18481,0,0
-5.17975,0,0
-5.17468,0,0
-5.16962,0,0
-5.16456,0,0
-5.15949,0,0
-5.15443,0,0
-5.14937,0,0
-5.1443,0,0
-5.13924,0,0
-5.13418,0,0
-5.12911,0,0
-5.12405,0,0
-5.11899,0,0
-5.11392,0,0
-5.10886,0,0
-5.1038,0,0
-5.09873,0,0
-5.09367,0,0
-5.08861,0,0
-5.08354,0,0
-5.07848,0,0
-5.07342,0,0
-5.06835,0,0
-5.06329,0,0
-5.05823,0,0
-5.05316,0,0
-5.0481,0,0
-5.04304,0,0
-5.03797,0,0
-5.03291,0,0
-5.02785,0,0
-5.02278,0,0
-5.01772,0,0
-5.01266,0,0
-5.00759,0,0
-5.00253,0,0
-4.99747,0,0
-4.99241,0,0
-4.98734,0,0
-4.98228,0,0
-4.97722,0,0
-4.97215,0,0
-4.96709,0,0
-4.96203,0,0
-4.95696,0,0
-4.9519,0,0
-4.94684,0,0
-4.94177,0,0
-4.93671,0,0
-4.93165,0,0
-4.92658,0,0
-4.92152,0,0
-4.91646,0,0
-4.91139,0,0
-4.90633,0,0
-4.90127,0,0
-4.8962,0,0
-4.89114,0,0
-4.88608,0,0
-4.88101,0,0
-4.87595,0,0
-4.87089,0,0
-4.86582,0,0
-4.86076,0,0
-4.8557,0,0
-4.85063,0,0
-4.84557,0,0
-4.84051,0,0
-4.83544,0,0
-4.83038,0,0
-4.82532,0,0
-4.82025,0,0
-4.81519,0,0
-4.81013,0,0
-4.80506,0,0
-4.8,0,0
-4.79494,0,0
-4.78987,0,0
-4.78481,0,0
-4.77975,0,0
-4.77468,0,0
-4.76962,0,0
-4.76456,0,0
-4.75949,0,0
-4.75443,0,0
-4.74937,0,0
-4.7443,0,0
-4.73924,0,0
-4.73418,0,0
-4.72911,0,0
-4.72405,0,0
-4.71899,0,0
-4.71392,0,0
-4.70886,0,0
-4.7038,0,0
-4.69873,0,0
-4.69367,0,0
-4.68861,0,0
-4.68354,0,0
-4.67848,0,0
-4.67342,0,0
-4.66835,0,0
-4.66329,0,0
-4.65823,0,0
-4.65316,0,0
-4.6481,0,0
-4.64304,0,0
-4.63797,0,0
-4.63291,0,0
-4.62785,0,0
-4.62278,0,0
-4.61772,0,0
-4.61266,0,0
-4.60759,0,0
-4.60253,0,0
-4.59747,0,0
-4.59241,0,0
-4.58734,0,0
-4.58228,0,0
-4.57722,0,0
-4.57215,0,0
-4.56709,0,0
-4.56203,0,0
-4.55696,0,0
-4.5519,0,0
-4.54684,0,0
-4.54177,0,0
-4.53671,0,0
-4.53165,0,0
-4.52658,0,0
-4.52152,0,0
-4.51646,0,0
-4.51139,0,0
-4.50633,0,0
-4.50127,0,0
-4.4962,0,0
-4.49114,0,0
-4.48608,0,0
-4.48101,0,0
-4.47595,0,0
-4.47089,0,0
-4.46582,0,0
-4.46076,0,0
-4.4557,0,0
-4.45063,0,0
-4.44557,0,0
-4.44051,0,0
-4.43544,0,0
-4.43038,0,0
-4.42532,0,0
-4.42025,0,0
-4.41519,0,0
-4.41013,0,0
-4.40506,0,0
-4.4,0,0
-4.39494,0,0
-4.38987,0,0
-4.38481,0,0
-4.37975,0,0
-4.37468,0,0
-4.36962,0,0
-4.36456,0,0
-4.35949,0,0
-4.35443,0,0
-4.34937,0,0
-4.3443,0,0
-4.33924,0,0
-4.33418,0,0
-4.32911,0,0
-4.32405,0,0
-4.31899,0,0
-4.31392,0,0
-4.30886,0,0
-4.3038,0,0
-4.29873,0,0
-4.29367,0,0
-4.28861,0,0
-4.28354,0,0
-4.27848,0,0
-4.27342,0,0
-4.26835,0,0
-4.26329,0,0
-4.25823,0,0
-4.25316,0,0
-4.2481,0,0
-4.24304,0,0
-4.23797,0,0
-4.23291,0,0
-4.22785,0,0
-4.22278,0,0
-4.21772,0,0
-4.21266,0,0
-4.20759,0,0
-4.20253,0,0
-4.19747,0,0
-4.19241,0,0
-4.18734,0,0
-4.18228,0,0
-4.17722,0,0
-4.17215,0,0
-4.16709,0,0
-4.16203,0,0
-4.15696,0,0
-4.1519,0,0
-4.14684,0,0
-4.14177,0,0
-4.13671,0,0
-4.13165,0,0
-4.12658,0,0
-4.12152,0,0
-4.11646,0,0
-4.11139,0,0
-4.10633,0,0
-4.10127,0,0
-4.0962,0,0
-4.09114,0,0
-4.08608,0,0
-4.08101,0,0
-4.07595,0,0
-4.07089,0,0
-4.06582,0,0
-4.06076,0,0
-4.0557,0,0
-4.05063,0,0
-4.04557,0,0
-4.04051,0,0
-4.03544,0,0
-4.03038,0,0
-4.02532,0,0
-4.02025,0,0
-4.01519,0,0
-4.01013,0,0
-4.00506,0,0
-4,0,0
-3.99494,0,0
-3.98987,0,0
-3.98481,0,0
-3.97975,0,0
-3.97468,0,0
-3.96962,0,0
-3.96456,0,0
-3.95949,0,0
-3.95443,0,0
-3.94937,0,0
-3.9443,0,0
-3.93924,0,0
-3.93418,0,0
-3.92911,0,0
-3.92405,0,0
-3.91899,0,0
-3.91392,0,0
-3.90886,0,0
-3.9038,0,0
-3.89873,0,0
-3.89367,0,0
-3.88861,0,0
-3.88354,0,0
-3.87848,0,0
-3.87342,0,0
-3.86835,0,0
-3.86329,0,0
-3.85823,0,0
-3.85316,0,0
-3.8481,0,0
-3.84304,0,0
-3.83797,0,0
-3.83291,0,0
-3.82785,0,0
-3.82278,0,0
-3.81772,0,0
-3.81266,0,0
-3.80759,0,0
-3.80253,0,0
-3.79747,0,0
-3.79241,0,0
-3.78734,0,0
-3.78228,0,0
-3.77722,0,0
-3.77215,0,0
-3.76709,0,0
-3.76203,0,0
-3.75696,0,0
-3.7519,0,0
-3.74684,0,0
-3.74177,0,0
-3.73671,0,0
-3.73165,0,0
-3.72658,0,0
-3.72152,0,0
-3.71646,0,0
-3.71139,0,0
-3.70633,0,0
-3.70127,0,0
-3.6962,0,0
-3.69114,0,0
-3.68608,0,0
-3.68101,0,0
-3.67595,0,0
-3.67089,0,0
-3.66582,0,0
-3.66076,0,0
-3.6557,0,0
-3.65063,0,0
-3.64557,0,0
-3.64051,0,0
-3.63544,0,0
-3.63038,0,0
-3.62532,0,0
-3.62025,0,0
-3.61519,0,0
-3.61013,0,0
-3.60506,0,0
-3.6,0,0
-3.59494,0,0
-3.58987,0,0
-3.58481,0,0
-3.57975,0,0
-3.57468,0,0
-3.56962,0,0
-3.56456,0,0
-3.55949,0,0
-3.55443,0,0
-3.54937,0,0
-3.5443,0,0
-3.53924,0,0
-3.53418,0,0
-3.52911,0,0
-3.52405,0,0
-3.51899,0,0
-3.51392,0,0
-3.50886,0,0
-3.5038,0,0
-3.49873,0,0
-3.49367,0,0
-3.48861,0,0
-3.48354,0,0
-3.47848,0,0
-3.47342,0,0
-3.46835,0,0
-3.46329,0,0
-3.45823,0,0
-3.45316,0,0
-3.4481,0,0
-3.44304,0,0
-3.43797,0,0
-3.43291,0,0
-3.42785,0,0
-3.42278,0,0
-3.41772,0,0
-3.41266,0,0
-3.40759,0,0
-3.40253,0,0
-3.39747,0,0
-3.39241,0,0
-3.38734,0,0
-3.38228,0,0
-3.37722,0,0
-3.37215,0,0
-3.36709,0,0
-3.36203,0,0
-3.35696,0,0
-3.3519,0,0
-3.34684,0,0
-3.34177,0,0
-3.33671,0,0
-3.33165,0,0
-3.32658,0,0
-3.32152,0,0
-3.31646,0,0
-3.31139,0,0
-3.30633,0,0
-3.30127,0,0
-3.2962,0,0
-3.29114,0,0
-3.28608,0,0
-3.28101,0,0
-3.27595,0,0
-3.27089,0,0
-3.26582,0,0
-3.26076,0,0
-3.2557,0,0
-3.25063,0,0
-3.24557,0,0
-3.24051,0,0
-3.23544,0,0
-3.23038,0,0
-3.22532,0,0
-3.22025,0,0
-3.21519,0,0
-3.21013,0,0
-3.20506,0,0
-3.2,0,0
-3.19494,0,0
-3.18987,0,0
-3.18481,0,0
-3.17975,0,0
-3.17468,0,0
-3.16962,0,0
-3.16456,0,0
-3.15949,0,0
-3.15443,0,0
-3.14937,0,0
-3.1443,0,0
-3.13924,0,0
-3.13418,0,0
-3.12911,0,0
-3.12405,0,0
-3.11899,0,0
-3.11392,0,0
-3.10886,0,0
-3.1038,0,0
-3.09873,0,0
-3.09367,0,0
-3.08861,0,0
-3.08354,0,0
-3.07848,0,0
-3.07342,0,0
-3.06835,0,0
-3.06329,0,0
-3.05823,0,0
-3.05316,0,0
-3.0481,0,0
-3.04304,0,0
-3.03797,0,0
-3.03291,0,0
-3.02785,0,0
-3.02278,0,0
-3.01772,0,0
-3.01266,0,0
-3.00759,0,0
-3.00253,0,0
-2.99747,0,0
-2.99241,0,0
-2.98734,0,0
-2.98228,0,0
-2.97722,0,0
-2.97215,0,0
-2.96709,0,0
-2.96203,0,0
-2.95696,0,0
-2.9519,0,0
-2.94684,0,0
-2.94177,0,0
-2.93671,0,0
-2.93165,0,0
-2.92658,0,0
-2.92152,0,0
-2.91646,0,0
-2.91139,0,0
-2.90633,0,0
-2.90127,0,0
-2.8962,0,0
-2.89114,0,0
-2.88608,0,0
-2.88101,0,0
-2.87595,0,0
-2.87089,0,0
-2.86582,0,0
-2.86076,0,0
-2.8557,0,0
-2.85063,0,0
-2.84557,0,0
-2.84051,0,0
-2.83544,0,0
-2.83038,0,0
-2.82532,0,0
-2.82025,0,0
-2.81519,0,0
-2.81013,0,0
-2.80506,0,0
-2.8,0,0
-2.79494,0,0
-2.78987,0,0
-2.78481,0,0
-2.77975,0,0
-2.77468,0,0
-2.76962,0,0
-2.76456,0,0
-2.75949,0,0
-2.75443,0,0
-2.74937,0,0
-2.7443,0,0
-2.73924,0,0
-2.73418,0,0
-2.72911,0,0
-2.72405,0,0
-2.71899,0,0
-2.71392,0,0
-2.70886,0,0
-2.7038,0,0
-2.69873,0,0
-2.69367,0,0
-2.68861,0,0
-2.68354,0,0
-2.67848,0,0
-2.67342,0,0
-2.66835,0,0
-2.66329,0,0
-2.65823,0,0
-2.65316,0,0
-2.6481,0,0
-2.64304,0,0
-2.63797,0,0
-2.63291,0,0
-2.62785,0,0
-2.62278,0,0
-2.61772,0,0
-2.61266,0,0
-2.60759,0,0
-2.60253,0,0
-2.59747,0,0
-2.59241,0,0
-2.58734,0,0
-2.58228,0,0
-2.57722,0,0
-2.57215,0,0
-2.56709,0,0
-2.56203,0,0
-2.55696,0,0
-2.5519,0,0
-2.54684,0,0
-2.54177,0,0
-2.53671,0,0
-2.53165,0,0
-2.52658,0,0
-2.52152,0,0
-2.51646,0,0
-2.51139,0,0
-2.50633,0,0
-2.50127,0,0
-2.4962,0,0
-2.49114,0,0
-2.48608,0,0
-2.48101,0,0
-2.47595,0,0
-2.47089,0,0
-2.46582,0,0
-2.46076,0,0
-2.4557,0,0
-2.45063,0,0
-2.44557,0,0
-2.44051,0,0
-2.43544,0,0
-2.43038,0,0
-2.42532,0,0
-2.42025,0,0
-2.41519,0,0
-2.41013,0,0
-2.40506,0,0
-2.4,0,0
-2.39494,0,0
-2.38987,0,0
-2.38481,0,0
-2.37975,0,0
-2.37468,0,0
-2.36962,0,0
-2.36456,0,0
-2.35949,0,0
-2.35443,0,0
-2.34937,0,0
-2.3443,0,0
-2.33924,0,0
-2.33418,0,0
-2.32911,0,0
-2.32405,0,0
-2.31899,0,0
-2.31392,0,0
-2.30886,0,0
-2.3038,0,0
-2.29873,0,0
-2.29367,0,0
-2.28861,0,0
-2.28354,0,0
-2.27848,0,0
-2.27342,0,0
-2.26835,0,0
-2.26329,0,0
-2.25823,0,0
-2.25316,0,0
-2.2481,0,0
-2.24304,0,0
-2.23797,0,0
-2.23291,0,0
-2.22785,0,0
-2.22278,0,0
-2.21772,0,0
-2.21266,0,0
-2.20759,0,0
-2.20253,0,0
-2.19747,0,0
-2.19241,0,0
-2.18734,0,0
-2.18228,0,0
-2.17722,0,0
-2.17215,0,0
-2.16709,0,0
-2.16203,0,0
-2.15696,0,0
-2.1519,0,0
-2.14684,0,0
-2.14177,0,0
-2.13671,0,0
-2.13165,0,0
-2.12658,0,0
-2.12152,0,0
-2.11646,0,0
-2.11139,0,0
-2.10633,0,0
-2.10127,0,0
-2.0962,0,0
-2.09114,0,0
-2.08608,0,0
-2.08101,0,0
-2.07595,0,0
-2.07089,0,0
-2.06582,0,0
-2.06076,0,0
-2.0557,0,0
-2.05063,0,0
-2.04557,0,0
-2.04051,0,0
-2.03544,0,0
-2.03038,0,0
-2.02532,0,0
-2.02025,0,0
-2.01519,0,0
-2.01013,0,0
-2.00506,0,0
-2,0,0
-1.99494,0,0
-1.98987,0,0
-1.98481,0,0
-1.97975,0,0
-1.97468,0,0
-1.96962,0,0
-1.96456,0,0
-1.95949,0,0
-1.95443,0,0
-1.94937,0,0
-1.9443,0,0
-1.93924,0,0
-1.93418,0,0
-1.92911,0,0
-1.92405,0,0
-1.91899,0,0
-1.91392,0,0
-1.90886,0,0
-1.9038,0,0
-1.89873,0,0
-1.89367,0,0
-1.88861,0,0
-1.88354,0,0
-1.87848,0,0
-1.87342,0,0
-1.86835,0,0
-1.86329,0,0
-1.85823,0,0
-1.85316,0,0
-1.8481,0,0
-1.84304,0,0
-1.83797,0,0
-1.83291,0,0
-1.82785,0,0
-1.82278,0,0
-1.81772,0,0
-1.81266,0,0
-1.80759,0,0
-1.80253,0,0
-1.79747,0,0
-1.79241,0,0
-1.78734,0,0
-1.78228,0,0
-1.77722,0,0
-1.77215,0,0
-1.76709,0,0
-1.76203,0,0
-1.75696,0,0
-1.7519,0,0
-1.74684,0,0
-1.74177,0,0
-1.73671,0,0
-1.73165,0,0
-1.72658,0,0
-1.72152,0,0
-1.71646,0,0
-1.71139,0,0
-1.70633,0,0
-1.70127,0,0
-1.6962,0,0
-1.69114,0,0
-1.68608,0,0
-1.68101,0,0
-1.67595,0,0
-1.67089,0,0
-1.66582,0,0
-1.66076,0,0
-1.6557,0,0
-1.65063,0,0
-1.64557,0,0
-1.64051,0,0
-1.63544,0,0
-1.63038,0,0
-1.62532,0,0
-1.62025,0,0
-1.61519,0,0
-1.61013,0,0
-1.60506,0,0
-1.6,0,0
-1.59494,0,0
-1.58987,0,0
-1.58481,0,0
-1.57975,0,0
-1.57468,0,0
-1.56962,0,0
-1.56456,0,0
-1.55949,0,0
-1.55443,0,0
-1.54937,0,0
-1.5443,0,0
-1.53924,0,0
-1.53418,0,0
-1.52911,0,0
-1.52405,0,0
-1.51899,0,0
-1.51392,0,0
-1.50886,0,0
-1.5038,0,0
-1.49873,0,0
-1.49367,0,0
-1.48861,0,0
-1.48354,0,0
-1.47848,0,0
-1.47342,0,0
-1.46835,0,0
-1.46329,0,0
-1.45823,0,0
-1.45316,0,0
-1.4481,0,0
-1.44304,0,0
-1.43797,0,0
-1.43291,0,0
-1.42785,0,0
-1.42278,0,0
-1.41772,0,0
-1.41266,0,0
-1.40759,0,0
-1.40253,0,0
-1.39747,0,0
-1.39241,0,0
-1.38734,0,0
-1.38228,0,0
-1.37722,0,0
-1.37215,0,0
-1.36709,0,0
-1.36203,0,0
-1.35696,0,0
-1.3519,0,0
-1.34684,0,0
-1.34177,0,0
-1.33671,0,0
-1.33165,0,0
-1.32658,0,0
-1.32152,0,0
-1.31646,0,0
-1.31139,0,0
-1.30633,0,0
-1.30127,0,0
-1.2962,0,0
-1.29114,0,0
-1.28608,0,0
-1.28101,0,0
-1.27595,0,0
-1.27089,0,0
-1.26582,0,0
-1.26076,0,0
-1.2557,0,0
-1.25063,0,0
-1.24557,0,0
-1.24051,0,0
-1.23544,0,0
-1.23038,0,0
-1.22532,0,0
-1.22025,0,0
-1.21519,0,0
-1.21013,0,0
-1.20506,0,0
-1.2,0,0
-1.19494,0,0
-1.18987,0,0
-1.18481,0,0
-1.17975,0,0
-1.17468,0,0
-1.16962,0,0
-1.16456,0,0
-1.15949,0,0
-1.15443,0,0
-1.14937,0,0
-1.1443,0,0
-1.13924,0,0
-1.13418,0,0
-1.12911,0,0
-1.12405,0,0
-1.11899,0,0
-1.11392,0,0
-1.10886,0,0
-1.1038,0,0
-1.09873,0,0
-1.09367,0,0
-1.08861,0,0
-1.08354,0,0
-1.07848,0,0
-1.07342,0,0
-1.06835,0,0
-1.06329,0,0
-1.05823,0,0
-1.05316,0,0
-1.0481,0,0
-1.04304,0,0
-1.03797,0,0
-1.03291,0,0
-1.02785,0,0
-1.02278,0,0
-1.01772,0,0
-1.01266,0,0
-1.00759,0,0
-1.00253,0,0
-0.997468,0,0
-0.992405,0,0
-0.987342,0,0
-0.982278,0,0
-0.977215,0,0
-0.972152,0,0
-0.967089,0,0
-0.962025,0,0
-0.956962,0,0
-0.951899,0,0
-0.946835,0,0
-0.941772,0,0
-0.936709,0,0
-0.931646,0,0
-0.926582,0,0
-0.921519,0,0
-0.916456,0,0
-0.911392,0,0
-0.906329,0,0
-0.901266,0,0
-0.896203,0,0
-0.891139,0,0
-0.886076,0,0
-0.881013,0,0
-0.875949,0,0
-0.870886,0,0
-0.865823,0,0
-0.860759,0,0
-0.855696,0,0
-0.850633,0,0
-0.84557,0,0
-0.840506,0,0
-0.835443,0,0
-0.83038,0,0
-0.825316,0,0
-0.820253,0,0
-0.81519,0,0
-0.810127,0,0
-0.805063,0,0
-0.8,0,0
-0.794937,0,0
-0.789873,0,0
-0.78481,0,0
-0.779747,0,0
-0.774684,0,0
-0.76962,0,0
-0.764557,0,0
-0.759494,0,0
-0.75443,0,0
-0.749367,0,0
-0.744304,0,0
-0.739241,0,0
-0.734177,0,0
-0.729114,0,0
-0.724051,0,0
-0.718987,0,0
-0.713924,0,0
-0.708861,0,0
-0.703797,0,0
-0.698734,0,0
-0.693671,0,0
-0.688608,0,0
-0.683544,0,0
-0.678481,0,0
-0.673418,0,0
-0.668354,0,0
-0.663291,0,0
-0.658228,0,0
-0.653165,0,0
-0.648101,0,0
-0.643038,0,0
-0.637975,0,0
-0.632911,0,0
-0.627848,0,0
-0.622785,0,0
-0.617722,0,0
-0.612658,0,0
-0.607595,0,0
-0.602532,0,0
-0.597468,0,0
-0.592405,0,0
-0.587342,0,0
-0.582278,0,0
-0.577215,0,0
-0.572152,0,0
-0.567089,0,0
-0.562025,0,0
-0.556962,0,0
-0.551899,0,0
-0.546835,0,0
-0.541772,0,0
-0.536709,0,0
-0.531646,0,0
-0.526582,0,0
-0.521519,0,0
-0.516456,0,0
-0.511392,0,0
-0.506329,0,0
-0.501266,0,0
-0.496203,0,0
-0.491139,0,0
-0.486076,0,0
-0.481013,0,0
-0.475949,0,0
-0.470886,0,0
-0.465823,0,0
-0.460759,0,0
-0.455696,0,0
-0.450633,0,0
-0.44557,0,0
-0.440506,0,0
-0.435443,0,0
-0.43038,0,0
-0.425316,0,0
-0.420253,0,0
-0.41519,0,0
-0.410127,0,0
-0.405063,0,0
-0.4,0,0
-0.394937,0,0
-0.389873,0,0
-0.38481,0,0
-0.379747,0,0
-0.374684,0,0
-0.36962,0,0
-0.364557,0,0
-0.359494,0,0
-0.35443,0,0
-0.349367,0,0
-0.344304,0,0
-0.339241,0,0
-0.334177,0,0
-0.329114,0,0
-0.324051,0,0
-0.318987,0,0
-0.313924,0,0
-0.308861,0,0
-0.303797,0,0
-0.298734,0,0
-0.293671,0,0
-0.288608,0,0
-0.283544,0,0
-0.278481,0,0
-0.273418,0,0
-0.268354,0,0
-0.263291,0,0
-0.258228,0,0
-0.253165,0,0
-0.248101,0,0
-0.243038,0,0
-0.237975,0,0
-0.232911,0,0
-0.227848,0,0
-0.222785,0,0
-0.217722,0,0
-0.212658,0,0
-0.207595,0,0
-0.202532,0,0
-0.197468,0,0
-0.192405,0,0
-0.187342,0,0
-0.182278,0,0
-0.177215,0,0
-0.172152,0,0
-0.167089,0,0
-0.162025,0,0
-0.156962,0,0
-0.151899,0,0
-0.146835,0,0
-0.141772,0,0
-0.136709,0,0
-0.131646,0,0
-0.126582,0,0
-0.121519,0,0
-0.116456,0,0
-0.111392,0,0
-0.106329,0,0
-0.101266,0,0
-0.0962025,0,0
-0.0911392,0,0
-0.0860759,0,0
-0.0810127,0,0
-0.0759494,0,0
-0.0708861,0,0
-0.0658228,0,0
-0.0607595,0,0
-0.0556962,0,0
-0.0506329,0,0
-0.0455696,0,0
-0.0405063,0,0
-0.035443,0,0
-0.0303797,0,0
-0.0253165,0,0
-0.0202532,0,0
-0.0151899,0,0
-0.0101266,0,0
-0.00506329,0,0
0,1,nan
0.00506329,0.950628,0.950628
0.0101266,0.903693,0.903693
0.0151899,0.859075,0.859075
0.0202532,0.816661,0.816661
0.0253165,0.77634,0.77634
0.0303797,0.73801,0.73801
0.035443,0.701573,0.701573
0.0405063,0.666935,0.666935
0.0455696,0.634006,0.634006
0.0506329,0.602704,0.602704
0.0556962,0.572947,0.572947
0.0607595,0.544659,0.544659
0.0658228,0.517768,0.517768
0.0708861,0.492205,0.492205
0.0759494,0.467903,0.467903
0.0810127,0.444802,0.444802
0.0860759,0.422841,0.422841
0.0911392,0.401964,0.401964
0.0962025,0.382118,0.382118
0.101266,0.363252,0.363252
0.106329,0.345317,0.345317
0.111392,0.328268,0.328268
0.116456,0.312061,0.312061
0.121519,0.296654,0.296654
0.126582,0.282007,0.282007
0.131646,0.268084,0.268084
0.136709,0.254848,0.254848
0.141772,0.242265,0.242265
0.146835,0.230304,0.230304
0.151899,0.218933,0.218933
0.156962,0.208124,0.208124
0.162025,0.197849,0.197849
0.167089,0.18808,0.18808
0.172152,0.178794,0.178794
0.177215,0.169967,0.169967
0.182278,0.161575,0.161575
0.187342,0.153598,0.153598
0.192405,0.146014,0.146014
0.197468,0.138805,0.138805
0.202532,0.131952,0.131952
0.207595,0.125437,0.125437
0.212658,0.119244,0.119244
0.217722,0.113357,0.113357
0.222785,0.10776,0.10776
0.227848,0.10244,0.10244
0.232911,0.097382,0.097382
0.237975,0.092574,0.092574
0.243038,0.0880034,0.0880034
0.248101,0.0836585,0.0836585
0.253165,0.079528,0.079528
0.258228,0.0756016,0.0756016
0.263291,0.0718689,0.0718689
0.268354,0.0683206,0.0683206
0.273418,0.0649474,0.0649474
0.278481,0.0617408,0.0617408
0.283544,0.0586925,0.0586925
0.288608,0.0557947,0.0557947
0.293671,0.05304,0.05304
0.298734,0.0504213,0.0504213
0.303797,0.0479319,0.0479319
0.308861,0.0455654,0.0455654
0.313924,0.0433157,0.0433157
0.318987,0.0411771,0.0411771
0.324051,0.0391441,0.0391441
0.329114,0.0372114,0.0372114
0.334177,0.0353742,0.0353742
0.339241,0.0336277,0.0336277
0.344304,0.0319674,0.0319674
0.349367,0.0303891,0.0303891
0.35443,0.0288887,0.0288887
0.359494,0.0274624,0.0274624
0.364557,0.0261065,0.0261065
0.36962,0.0248176,0.0248176
0.374684,0.0235923,0.0235923
